,measure_id,measure_name,location_id,location_name,cause_id,cause_name,metric_id,metric_name,year,GBD_val,upper,lower,WBLocation,Country Code,GDP_value,Lvl1_category
219566,1,Deaths,44577,World Bank Lower Middle Income,974,Diabetes and kidney diseases,3,Rate,2017,35.171428503519,36.39673460058437,33.91173677608539,Lower middle income,LMC,2188.37893,Non-communicable diseases
220910,1,Deaths,44576,World Bank Upper Middle Income,974,Diabetes and kidney diseases,3,Rate,2017,32.994740559273694,33.60321057601007,32.31760837654733,Middle income,MIC,4991.833589,Non-communicable diseases
222422,1,Deaths,44578,World Bank Low Income,974,Diabetes and kidney diseases,3,Rate,2017,24.15526253180533,25.584862581921808,22.866092625297533,Low income,LIC,745.9429763999999,Non-communicable diseases
246110,1,Deaths,44575,World Bank High Income,955,HIV/AIDS and sexually transmitted infections,3,Rate,2017,1.28076322345775,1.355850391882627,1.2517752225023049,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
253670,1,Deaths,44577,World Bank Lower Middle Income,955,HIV/AIDS and sexually transmitted infections,3,Rate,2017,15.791805726940893,17.979767882980227,13.994416714897525,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
255014,1,Deaths,44576,World Bank Upper Middle Income,955,HIV/AIDS and sexually transmitted infections,3,Rate,2017,10.22943292456376,11.063970365964416,9.53100992438338,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
256526,1,Deaths,44578,World Bank Low Income,955,HIV/AIDS and sexually transmitted infections,3,Rate,2017,44.18171403568369,50.54484442128978,38.955036553704474,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
280214,1,Deaths,44575,World Bank High Income,956,Respiratory infections and tuberculosis,3,Rate,2017,37.15863834021861,38.08770073888393,36.42046319408777,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
287774,1,Deaths,44577,World Bank Lower Middle Income,956,Respiratory infections and tuberculosis,3,Rate,2017,63.32093207260626,66.39195943796535,60.24897107730704,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
289118,1,Deaths,44576,World Bank Upper Middle Income,956,Respiratory infections and tuberculosis,3,Rate,2017,24.397942485969963,25.63407418145157,23.495939162713327,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
290630,1,Deaths,44578,World Bank Low Income,956,Respiratory infections and tuberculosis,3,Rate,2017,102.75376796102785,109.23876719623408,96.53709678739277,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
314318,1,Deaths,44575,World Bank High Income,957,Enteric infections,3,Rate,2017,2.4668666201801432,2.565502574875248,2.377296359415023,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
321878,1,Deaths,44577,World Bank Lower Middle Income,957,Enteric infections,3,Rate,2017,41.69571978422181,58.443470542663526,31.85580001853316,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
323222,1,Deaths,44576,World Bank Upper Middle Income,957,Enteric infections,3,Rate,2017,2.1291530492136483,2.8787388205548936,1.785641867430238,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
324734,1,Deaths,44578,World Bank Low Income,957,Enteric infections,3,Rate,2017,56.75162445855815,70.77927754150755,46.226250097534006,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
348422,1,Deaths,44575,World Bank High Income,961,Other infectious diseases,3,Rate,2017,2.0649027172408507,2.1424967898419567,1.815567712859366,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
355982,1,Deaths,44577,World Bank Lower Middle Income,961,Other infectious diseases,3,Rate,2017,16.12579616480169,18.454701939728086,14.187167582179832,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
357326,1,Deaths,44576,World Bank Upper Middle Income,961,Other infectious diseases,3,Rate,2017,2.639244233324276,2.830955977824464,2.478723349663928,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
358838,1,Deaths,44578,World Bank Low Income,961,Other infectious diseases,3,Rate,2017,34.8239808823272,42.879843288434756,28.1912290053539,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
382526,1,Deaths,44575,World Bank High Income,962,Maternal and neonatal disorders,3,Rate,2017,2.502741764067591,2.640911350428438,2.3453442447501143,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
390086,1,Deaths,44577,World Bank Lower Middle Income,962,Maternal and neonatal disorders,3,Rate,2017,39.9907611150905,42.221442530211505,37.73036056126689,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
391430,1,Deaths,44576,World Bank Upper Middle Income,962,Maternal and neonatal disorders,3,Rate,2017,7.1257435045067465,7.404478834425241,6.8276893461893176,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
392942,1,Deaths,44578,World Bank Low Income,962,Maternal and neonatal disorders,3,Rate,2017,76.43797563233603,82.03704088486613,71.17406480866255,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
416630,1,Deaths,44575,World Bank High Income,410,Neoplasms,3,Rate,2017,241.92948382443763,245.61369888347,238.2565672781957,High income,HIC,41539.849180000005,Non-communicable diseases
424190,1,Deaths,44577,World Bank Lower Middle Income,410,Neoplasms,3,Rate,2017,70.56422704700461,72.95001611982923,68.16178174779034,Lower middle income,LMC,2188.37893,Non-communicable diseases
425534,1,Deaths,44576,World Bank Upper Middle Income,410,Neoplasms,3,Rate,2017,154.17223003753725,157.8785042333355,150.14610543843827,Middle income,MIC,4991.833589,Non-communicable diseases
427046,1,Deaths,44578,World Bank Low Income,410,Neoplasms,3,Rate,2017,54.63279710465268,58.18661692438842,50.92651840982232,Low income,LIC,745.9429763999999,Non-communicable diseases
450734,1,Deaths,44575,World Bank High Income,717,Self-harm and interpersonal violence,3,Rate,2017,17.56350133446858,17.935294732081086,17.09286310564584,High income,HIC,41539.849180000005,Injuries
458294,1,Deaths,44577,World Bank Lower Middle Income,717,Self-harm and interpersonal violence,3,Rate,2017,16.530410900433413,17.2840541316074,15.076838959089864,Lower middle income,LMC,2188.37893,Injuries
459638,1,Deaths,44576,World Bank Upper Middle Income,717,Self-harm and interpersonal violence,3,Rate,2017,19.575502137654766,20.218894000078187,19.116951441987837,Middle income,MIC,4991.833589,Injuries
461150,1,Deaths,44578,World Bank Low Income,717,Self-harm and interpersonal violence,3,Rate,2017,15.109925940238323,16.332613765882495,13.696485336767726,Low income,LIC,745.9429763999999,Injuries
484838,1,Deaths,44575,World Bank High Income,491,Cardiovascular diseases,3,Rate,2017,280.59670921134233,285.5635328235515,276.47541664243454,High income,HIC,41539.849180000005,Non-communicable diseases
492398,1,Deaths,44577,World Bank Lower Middle Income,491,Cardiovascular diseases,3,Rate,2017,195.61126635378662,200.96140392867017,189.76569358304604,Lower middle income,LMC,2188.37893,Non-communicable diseases
493742,1,Deaths,44576,World Bank Upper Middle Income,491,Cardiovascular diseases,3,Rate,2017,286.56733975946497,291.91747863569685,281.25687129545986,Middle income,MIC,4991.833589,Non-communicable diseases
495254,1,Deaths,44578,World Bank Low Income,491,Cardiovascular diseases,3,Rate,2017,107.00113734760026,112.26063828928572,101.9704355719785,Low income,LIC,745.9429763999999,Non-communicable diseases
518942,1,Deaths,44575,World Bank High Income,508,Chronic respiratory diseases,3,Rate,2017,48.313709175554656,49.458156542910054,47.44877180095818,High income,HIC,41539.849180000005,Non-communicable diseases
526502,1,Deaths,44577,World Bank Lower Middle Income,508,Chronic respiratory diseases,3,Rate,2017,57.78629171130886,60.9541027755435,53.82822209932066,Lower middle income,LMC,2188.37893,Non-communicable diseases
527846,1,Deaths,44576,World Bank Upper Middle Income,508,Chronic respiratory diseases,3,Rate,2017,51.15744969594039,55.359592246304395,49.49746398085392,Middle income,MIC,4991.833589,Non-communicable diseases
529358,1,Deaths,44578,World Bank Low Income,508,Chronic respiratory diseases,3,Rate,2017,25.30792796425255,28.858035066155786,22.83227885783403,Low income,LIC,745.9429763999999,Non-communicable diseases
553046,1,Deaths,44575,World Bank High Income,626,Musculoskeletal disorders,3,Rate,2017,2.6856548207528905,2.757227570378102,2.610379789615912,High income,HIC,41539.849180000005,Non-communicable diseases
560606,1,Deaths,44577,World Bank Lower Middle Income,626,Musculoskeletal disorders,3,Rate,2017,1.5913495404724851,1.7145842467068877,1.2305481082039225,Lower middle income,LMC,2188.37893,Non-communicable diseases
561950,1,Deaths,44576,World Bank Upper Middle Income,626,Musculoskeletal disorders,3,Rate,2017,1.285326480007848,1.3805269767724238,1.140737533865026,Middle income,MIC,4991.833589,Non-communicable diseases
563462,1,Deaths,44578,World Bank Low Income,626,Musculoskeletal disorders,3,Rate,2017,0.8137983951402901,0.9523013334418992,0.6835391818612373,Low income,LIC,745.9429763999999,Non-communicable diseases
587150,1,Deaths,44575,World Bank High Income,640,Other non-communicable diseases,3,Rate,2017,14.349519272166871,14.848353420300795,12.875987904174524,High income,HIC,41539.849180000005,Non-communicable diseases
594710,1,Deaths,44577,World Bank Lower Middle Income,640,Other non-communicable diseases,3,Rate,2017,16.148095066322973,17.201238785441188,15.298710577049818,Lower middle income,LMC,2188.37893,Non-communicable diseases
596054,1,Deaths,44576,World Bank Upper Middle Income,640,Other non-communicable diseases,3,Rate,2017,9.856847215746964,10.132690642667637,9.41826891986384,Middle income,MIC,4991.833589,Non-communicable diseases
597566,1,Deaths,44578,World Bank Low Income,640,Other non-communicable diseases,3,Rate,2017,32.477629136409156,38.12934470871413,27.78927731123661,Low income,LIC,745.9429763999999,Non-communicable diseases
621254,1,Deaths,44575,World Bank High Income,653,Skin and subcutaneous diseases,3,Rate,2017,1.9971519994245068,3.1662355649521565,1.0566637133858443,High income,HIC,41539.849180000005,Non-communicable diseases
628814,1,Deaths,44577,World Bank Lower Middle Income,653,Skin and subcutaneous diseases,3,Rate,2017,1.290779266092249,1.6744157102672417,0.7704685732240737,Lower middle income,LMC,2188.37893,Non-communicable diseases
630158,1,Deaths,44576,World Bank Upper Middle Income,653,Skin and subcutaneous diseases,3,Rate,2017,1.0898725302192531,1.4612846175530787,0.7278926521009693,Middle income,MIC,4991.833589,Non-communicable diseases
631670,1,Deaths,44578,World Bank Low Income,653,Skin and subcutaneous diseases,3,Rate,2017,1.0978676323810033,1.7811394152627684,0.7847712085804215,Low income,LIC,745.9429763999999,Non-communicable diseases
655358,1,Deaths,44575,World Bank High Income,344,Neglected tropical diseases and malaria,3,Rate,2017,0.04770879225108895,0.06509667128627508,0.025614294062247932,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
662918,1,Deaths,44577,World Bank Lower Middle Income,344,Neglected tropical diseases and malaria,3,Rate,2017,11.833706606066027,15.511274934381714,9.13526746257049,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
664262,1,Deaths,44576,World Bank Upper Middle Income,344,Neglected tropical diseases and malaria,3,Rate,2017,0.6022029340829982,0.7340420662012827,0.5192921402921687,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
665774,1,Deaths,44578,World Bank Low Income,344,Neglected tropical diseases and malaria,3,Rate,2017,50.111564877518255,68.28963656139314,35.275467709641084,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
689462,1,Deaths,44575,World Bank High Income,386,Nutritional deficiencies,3,Rate,2017,1.1151660476665184,1.1528066957818432,1.0826576844099265,High income,HIC,41539.849180000005,"Communicable, maternal, neonatal, and nutritional diseases"
697022,1,Deaths,44577,World Bank Lower Middle Income,386,Nutritional deficiencies,3,Rate,2017,4.01984017111484,4.49137673648826,3.673068495871928,Lower middle income,LMC,2188.37893,"Communicable, maternal, neonatal, and nutritional diseases"
698366,1,Deaths,44576,World Bank Upper Middle Income,386,Nutritional deficiencies,3,Rate,2017,1.2909755155009897,1.3204742201988753,1.2653669680308701,Middle income,MIC,4991.833589,"Communicable, maternal, neonatal, and nutritional diseases"
699878,1,Deaths,44578,World Bank Low Income,386,Nutritional deficiencies,3,Rate,2017,14.534592666806862,16.550207840528373,12.708579146384931,Low income,LIC,745.9429763999999,"Communicable, maternal, neonatal, and nutritional diseases"
